oid,ra,dec,field,ccdid,qid,filtercode,ngoodobs,ngoodobsrel,nobs,nobsrel,refmag,refmagerr,astrometricrms,chisq,magrms,maxmag,medianabsdev,medianmag,medmagerr,minmag,dist,angle,GroupID,GroupSize
806303100073235,5.0079923,59.3292448,806,3,1,zi,42,38,46,41,20.019,0.054,9.085897E-7,1.295723,0.1365037,20.32038,0.08525562,19.99631,0.09755167,19.75239,148.97173,307.813659,1221,5
1809211300009312,5.1122241,59.2679409,1809,11,3,zr,0,0,0,0,22.906,0.31,0.0,,0.0,0.0,0.0,0.0,,0.0,148.987045,150.284226,,
1809211300075536,5.1523286,59.298013,1809,11,3,zr,0,0,0,0,22.621,0.22,0.0,,0.0,0.0,0.0,0.0,,0.0,148.998905,98.128841,1218,3
1809211300043257,5.0697079,59.2625185,1809,11,3,zr,1,1,1,1,22.042,0.14,0.0,0.0,,21.65034,0.0,21.65034,0.2343829,21.65034,149.001261,181.678575,,
806203100022446,5.0079879,59.3292624,806,3,1,zr,491,487,499,495,20.493,0.05,1.419775E-6,1.098379,0.1731322,21.01892,0.1106548,20.50079,0.1493626,19.8206,149.016923,307.831016,1221,5
1809211300073493,5.023559,59.2707295,1809,11,3,zr,0,0,0,0,22.792,0.284,0.0,,0.0,0.0,0.0,0.0,,0.0,149.030045,216.792122,,
806303100073719,4.9911059,59.3014313,806,3,1,zi,4,3,5,4,21.226,0.137,1.000718E-6,0.2486598,0.04759758,21.0083,0.02793026,20.93754,0.1665304,20.90092,149.078063,266.630949,1223,4
806303100074066,5.1461858,59.287059,806,3,1,zi,2,1,2,1,21.129,0.093,2.140115E-7,0.0,0.08444745,21.10622,0.0,21.04651,0.1726134,20.9868,149.089088,113.94778,,
1809211300041923,5.1069088,59.3412978,1809,11,3,zr,9,9,9,9,21.607,0.103,1.461346E-6,1.155158,0.2111903,21.44773,0.1476517,21.05344,0.1895051,20.87117,149.089935,25.394093,1224,3
806303100042391,5.1068319,59.3413186,806,3,1,zi,36,32,39,34,20.12,0.05,6.198521E-7,1.140627,0.1244497,20.31978,0.08197021,20.13017,0.1065458,19.82531,149.097044,25.332745,1224,3
806303100044501,5.1531758,59.3026376,806,3,1,zi,3,2,3,2,21.459,0.147,2.229604E-6,0.0,0.1648658,21.33784,0.0,21.06028,0.1735468,21.04492,149.104264,91.697917,,
806203100022033,5.1070573,59.3412684,806,3,1,zr,104,103,104,103,21.474,0.156,1.277699E-6,1.259425,0.2720358,21.94907,0.1789932,21.34013,0.2107115,20.65179,149.111664,25.506156,1224,3
1809211300066612,4.9945969,59.3162532,1809,11,3,zr,0,0,0,0,22.286,0.205,0.0,,0.0,0.0,0.0,0.0,,0.0,149.163115,287.393732,,
1809211300053930,5.0564858,59.3445595,1809,11,3,zr,0,0,0,0,22.28,0.18,0.0,,0.0,0.0,0.0,0.0,,0.0,149.185302,348.938183,1220,2
1809211300066456,5.0810763,59.345077,1809,11,3,zr,1,1,1,1,22.473,0.193,0.0,0.0,,20.94013,0.0,20.94013,0.1809857,20.94013,149.190977,6.354678,1225,2
1809111300028517,4.9934066,59.3141797,1809,11,3,zg,1,1,1,1,22.49,0.292,0.0,0.0,,20.23042,0.0,20.23042,0.1263404,20.23042,149.230323,284.406414,,
806303400087965,5.0863629,59.2630268,806,3,4,zi,7,7,7,7,21.227,0.346,1.377775E-6,1.05481,0.310023,21.28531,0.1246223,21.05524,0.1751643,20.33933,149.433678,169.87112,,
806103100047098,5.0769159,59.3453431,806,3,1,zg,0,0,0,0,23.109,0.291,6.92389E-310,,0.0,0.0,0.0,0.0,,0.0,149.495232,3.403953,,
1809211300062333,5.074444,59.262375,1809,11,3,zr,1,1,1,1,22.637,0.23,0.0,0.0,,21.65086,0.0,21.65086,0.2344224,21.65086,149.517207,178.332926,1222,2
806203100043543,4.9920087,59.3112896,806,3,1,zr,188,185,189,186,21.276,0.133,1.424483E-6,0.8905013,0.226815,21.60409,0.1179037,21.14329,0.1962985,20.14499,149.526561,280.296603,1226,3
1809211300070132,4.9936086,59.3149039,1809,11,3,zr,1,1,1,1,21.947,0.137,0.0,0.0,,20.86757,0.0,20.86757,0.1755303,20.86757,149.53936,285.409475,1227,2
806103100029392,5.0654063,59.3452893,806,3,1,zg,2,2,2,2,22.036,0.203,2.287958E-6,0.0,0.163608,21.59578,0.0,21.48009,0.1917922,21.36441,149.540652,355.301351,,
1809211300008563,5.1444574,59.2849259,1809,11,3,zr,77,77,86,86,15.69,0.017,1.255662E-7,1.067201,0.01365813,15.73995,0.008332253,15.69443,0.01157551,15.65837,149.54172,117.132506,1228,3
806303100074105,5.1444509,59.2849178,806,3,1,zi,36,32,41,36,15.313,0.037,7.890553E-8,1.481564,0.01327788,15.33016,0.01079416,15.29841,0.01080171,15.27669,149.544419,117.144536,1228,3
1809111300005575,5.1444635,59.2849293,1809,11,3,zg,66,66,70,70,16.67,0.021,3.148456E-7,0.8816736,0.01917905,16.71956,0.01106834,16.67523,0.01861225,16.62857,149.546104,117.126371,1228,3
806103100047171,5.1507017,59.3146299,806,3,1,zg,77,76,89,87,21.288,0.088,1.684363E-6,1.084771,0.2053583,21.71415,0.1317787,21.28887,0.1801072,20.44897,149.548172,74.982966,1229,5
1809211300061881,5.1507128,59.3146107,1809,11,3,zr,64,64,69,69,20.067,0.041,7.938519E-7,1.024504,0.1089192,20.3798,0.07551289,20.07893,0.1092776,19.8986,149.550061,75.010566,1229,5
1809111300049997,5.1507413,59.3145659,1809,11,3,zg,5,5,6,6,21.295,0.059,2.009936E-6,1.196206,0.3189802,21.62392,0.1701317,21.45378,0.2108644,20.80427,149.559221,75.075434,1229,5
806303100082239,5.1507375,59.3145856,806,3,1,zi,43,39,47,42,19.457,0.028,5.444077E-7,1.2883,0.09404601,19.91954,0.05834579,19.49417,0.06714547,19.38182,149.570674,75.048489,1229,5
806203100060349,5.150719,59.3146355,806,3,1,zr,617,610,638,630,20.046,0.035,8.645317E-7,0.9788167,0.1297874,20.54108,0.07675362,20.09943,0.1162576,19.50832,149.58408,74.978646,1229,5
806203100060214,5.0808577,59.3452009,806,3,1,zr,6,6,6,6,21.994,0.228,3.683799E-6,1.032916,0.3378392,21.80225,0.1607981,21.61553,0.2308021,20.88523,149.590477,6.183009,1225,2
1809111300005445,4.9977815,59.2869286,1809,11,3,zg,59,59,61,61,19.891,0.031,1.047101E-6,1.340843,0.1347492,20.12138,0.09349251,19.92264,0.1033768,19.44055,149.604032,245.943208,1230,4
1809111300047804,5.0777957,59.3453488,1809,11,3,zg,0,0,0,0,23.115,0.256,0.0,,0.0,0.0,0.0,0.0,,0.0,149.620398,4.020806,,
1809211300008383,4.9977693,59.2869257,1809,11,3,zr,77,77,86,86,18.648,0.022,3.103971E-7,0.94175,0.04166213,18.76602,0.02529907,18.66055,0.03982841,18.55485,149.628771,245.94307,1230,4
806203100060219,5.046928,59.3434352,806,3,1,zr,2,2,2,2,22.342,0.292,9.066078E-7,0.0,0.1257136,21.76578,0.0,21.67689,0.2352782,21.588,149.670373,342.032798,,
806303100062635,4.9977533,59.2869106,806,3,1,zi,37,33,42,37,17.999,0.025,1.994179E-7,0.9078173,0.02664917,18.05554,0.01488113,18.01992,0.02430309,17.95069,149.677841,245.92868,1230,4
806103100036347,4.9976962,59.2869491,806,3,1,zg,289,282,357,348,19.942,0.035,1.137345E-6,0.9959047,0.1105501,20.28275,0.06306648,19.93592,0.09388686,19.57703,149.717074,245.993513,1230,4
806303100043905,4.9918414,59.3112114,806,3,1,zi,38,35,42,38,19.933,0.047,7.473314E-7,1.491733,0.1082895,20.1996,0.09364033,19.95254,0.09306705,19.76952,149.779445,280.169745,1226,3
806303100042411,5.0310948,59.3398603,806,3,1,zi,12,10,15,12,20.926,0.091,1.224097E-6,1.128772,0.1724871,21.14965,0.1238766,20.9081,0.1627072,20.58528,149.785206,329.846148,,
806103100040218,5.1524835,59.3107848,806,3,1,zg,0,0,1,1,22.807,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.1148339,0.0,149.816566,80.42882,,
806303400086241,5.1026456,59.2653073,806,3,4,zi,0,0,0,0,22.302,0.351,0.0,,0.0,0.0,0.0,0.0,,0.0,149.837984,157.956621,,
1809211300007265,4.9918142,59.3112359,1809,11,3,zr,17,17,17,17,21.367,0.077,1.926856E-6,1.196359,0.3061461,21.35124,0.1608982,21.18498,0.1993947,20.42428,149.844135,280.199595,1226,3
1809111300042563,4.9935441,59.3151176,1809,11,3,zg,0,0,0,0,23.022,0.279,1.897E-321,,0.0,0.0,0.0,0.0,,0.0,149.858864,285.681143,1227,2
1809111300028788,4.9928889,59.293983,1809,11,3,zg,10,10,11,11,21.422,0.06,1.306437E-6,1.96918,0.4356713,21.83285,0.286046,21.36182,0.2153647,20.66384,149.860019,256.266105,1231,5
806203100060212,5.0660569,59.3454132,806,3,1,zr,16,16,16,16,22.101,0.204,1.951557E-6,1.67344,0.3200354,21.69041,0.2298326,21.24295,0.2036225,20.63139,149.892275,355.770271,,
806103100042740,4.9928569,59.2939704,806,3,1,zg,71,70,82,80,21.568,0.128,1.734153E-6,1.002871,0.2718111,21.97566,0.1232471,21.31993,0.1822031,20.34975,149.92797,256.254634,1231,5
806303100091390,4.9928236,59.2939889,806,3,1,zi,37,33,41,36,19.039,0.038,2.870197E-7,0.6473523,0.047208,19.17531,0.02190208,19.09621,0.05016129,18.94975,149.971534,256.284926,1231,5
1809211300062061,4.992817,59.2939958,1809,11,3,zr,67,67,72,72,19.852,0.029,5.659775E-7,1.248986,0.09937155,20.1031,0.0803566,19.87615,0.09538671,19.66655,149.977402,256.295246,1231,5
806303400076676,5.0549334,59.2631482,806,3,4,zi,1,1,1,1,21.627,0.203,0.0,0.0,,21.12254,0.0,21.12254,0.17986,21.12254,150.021219,192.139677,,
806203100052207,4.9927771,59.2940003,806,3,1,zr,666,659,705,696,19.867,0.03,8.988441E-7,1.043481,0.1142394,20.22315,0.0700655,19.87164,0.09955055,19.4106,150.044787,256.307923,1231,5
806203100066715,5.0577782,59.3449318,806,3,1,zr,41,41,41,41,21.564,0.116,1.774725E-6,1.290668,0.3355481,21.94408,0.1942444,21.51036,0.22313,20.54748,150.067217,349.925386,1232,3
806203400055771,5.0385363,59.2658837,806,3,4,zr,16,16,17,17,21.572,0.184,2.033915E-6,1.610674,0.2593946,21.64003,0.213376,21.17507,0.1964093,20.70217,150.08253,204.280104,1233,3
806203100060238,5.1102861,59.3407718,806,3,1,zr,1,1,1,1,22.497,0.322,0.0,0.0,,21.46163,0.0,21.46163,0.2195752,21.46163,150.17852,27.841259,,
806303100081780,5.0576561,59.3449551,806,3,1,zi,19,15,22,17,20.897,0.096,7.322413E-7,1.032604,0.1719287,21.15086,0.1078281,20.75684,0.1548182,20.44116,150.189194,349.846813,1232,3
1809211300053929,5.0577171,59.3449627,1809,11,3,zr,4,4,4,4,21.928,0.145,2.063317E-6,0.5162881,0.105712,21.43931,0.0728941,21.31707,0.2093265,21.18479,150.196407,349.890697,1232,3
1809211300054882,5.1105639,59.2670878,1809,11,3,zr,9,9,10,10,21.521,0.113,2.824829E-6,1.550888,0.2807012,21.51157,0.205225,21.14434,0.1961886,20.71527,150.200809,151.876772,1234,3
806303100088306,5.1389229,59.3279276,806,3,1,zi,44,40,49,44,18.337,0.022,2.386587E-7,0.8855367,0.02855773,18.38417,0.01747608,18.31867,0.02925914,18.25944,150.224525,54.798756,1235,5
806303100072953,5.0881539,59.3448055,806,3,1,zi,43,39,47,42,18.996,0.027,3.32311E-7,1.087712,0.05526283,19.14597,0.03465271,19.01252,0.04723317,18.88869,150.225157,11.326504,1236,5
806303100093147,5.1497592,59.2909127,806,3,1,zi,0,0,0,0,21.558,0.188,0.0,,0.0,0.0,0.0,0.0,,0.0,150.230557,108.084732,,
1809211300061615,5.088166,59.3448076,1809,11,3,zr,76,76,81,81,19.568,0.024,5.060932E-7,0.8163875,0.08148285,19.7717,0.04218483,19.57652,0.07660973,19.41224,150.236938,11.334242,1236,5
806203100051859,5.1389087,59.3279443,806,3,1,zr,862,853,999,988,18.86,0.023,6.177094E-7,1.087694,0.06564647,19.04356,0.03589058,18.86047,0.04892128,18.54704,150.237822,54.774283,1235,5
1809111300003770,5.0881762,59.3448076,1809,11,3,zg,28,28,29,29,20.852,0.045,1.292702E-6,1.235835,0.1691992,21.07204,0.1378641,20.72869,0.165392,20.4283,150.240624,11.341242,1236,5
1809111300042513,5.1389294,59.3279318,1809,11,3,zg,57,57,59,59,20.044,0.032,1.020962E-6,1.058645,0.143213,20.26238,0.07943916,20.03213,0.1112521,19.66811,150.242989,54.796661,1235,5
1809211300054134,5.1389328,59.327939,1809,11,3,zr,77,77,86,86,18.844,0.025,4.596398E-7,1.002502,0.04805036,18.94948,0.03060913,18.84783,0.04526786,18.67105,150.263017,54.78995,1235,5
806203100021894,5.0881499,59.3448218,806,3,1,zr,795,786,863,853,19.579,0.026,8.056398E-7,0.938982,0.09321137,19.92424,0.05181122,19.59434,0.08180702,19.06408,150.281249,11.31936,1236,5
806103100040146,5.1389243,59.3279627,806,3,1,zg,310,302,376,367,20.052,0.034,1.154206E-6,1.27749,0.1318883,20.42505,0.08577347,20.02183,0.09954499,19.5389,150.299398,54.759931,1235,5
806103100018879,5.0880939,59.3448363,806,3,1,zg,170,167,206,202,20.879,0.044,1.493732E-6,1.309141,0.2218606,21.50048,0.1363993,20.87598,0.154472,19.88733,150.312273,11.277032,1236,5
806303400069775,5.1106244,59.2670625,806,3,4,zi,26,21,28,23,20.251,0.048,6.70889E-7,1.11583,0.1605233,20.71951,0.08883572,20.28548,0.1180358,20.00001,150.33358,151.855693,1234,3
1809211300043179,5.0385187,59.2658057,1809,11,3,zr,5,5,5,5,21.64,0.096,2.565205E-6,1.811968,0.2626581,21.4629,0.2411976,21.15784,0.1973542,20.80679,150.351874,204.247402,1233,3
806203400064692,5.1048198,59.2656157,806,3,4,zr,0,0,0,0,22.116,0.201,0.0,,0.0,0.0,0.0,0.0,,0.0,150.364811,156.384752,,
806303400069790,5.0385685,59.2657789,806,3,4,zi,15,11,15,11,20.581,0.083,9.425178E-7,1.543181,0.1561143,20.81871,0.1477013,20.57853,0.1419029,20.33683,150.402328,204.200494,1233,3
806303400069757,5.1157757,59.2685478,806,3,4,zi,1,0,1,0,21.213,0.115,0.0,0.0,,21.78428,0.0,21.78428,0.2260312,21.78428,150.475896,147.710001,,
806203400058886,5.1105287,59.2669886,806,3,4,zr,33,33,33,33,21.04,0.072,2.981157E-6,0.9705944,0.2671639,21.81038,0.1372719,21.31842,0.2096852,20.67739,150.48554,151.962546,1234,3
806203100060220,5.0449079,59.3433283,806,3,1,zr,2,2,2,2,22.474,0.28,4.837485E-6,0.0,0.2262402,21.2069,0.0,21.04692,0.1893221,20.88694,150.493748,340.64468,,
806303100061717,5.1443452,59.3235782,806,3,1,zi,1,1,1,1,21.871,0.183,0.0,0.0,,20.73131,0.0,20.73131,0.1512457,20.73131,150.501062,61.873364,1237,2
806303100073254,5.1366081,59.3296532,806,3,1,zi,1,1,1,1,21.648,0.155,0.0,0.0,,21.11738,0.0,21.11738,0.1774178,21.11738,150.51287,51.932373,,
806303100091383,4.9919533,59.2952039,806,3,1,zi,1,0,1,0,21.638,0.175,0.0,0.0,,21.29292,0.0,21.29292,0.1893173,21.29292,150.554345,258.04692,,
1809211300066472,5.0317109,59.3402875,1809,11,3,zr,2,2,2,2,22.126,0.125,2.500375E-8,0.0,0.4850556,21.36346,0.0,21.02047,0.1870264,20.67749,150.555985,330.512517,1238,2
806203100056862,5.1444628,59.3235154,806,3,1,zr,1,1,1,1,22.552,0.31,0.0,0.0,,21.28583,0.0,21.28583,0.2067506,21.28583,150.585598,61.987934,1237,2
1809111300053165,5.1423983,59.2824333,1809,11,3,zg,1,1,1,1,22.544,0.218,0.0,0.0,,20.95951,0.0,20.95951,0.1818177,20.95951,150.588242,120.83024,1239,2
806303100088184,5.1109481,59.3407385,806,3,1,zi,1,1,2,1,22.193,0.305,0.0,0.0,,21.3353,0.0,21.3353,0.2020425,21.3353,150.64497,28.271162,,
806103100045255,5.1493427,59.2899316,806,3,1,zg,0,0,0,0,22.629,0.217,0.0,,0.0,0.0,0.0,0.0,,0.0,150.646138,109.452064,,
1809111300028206,5.067447,59.345671,1809,11,3,zg,0,0,0,0,22.636,0.183,0.0,,0.0,0.0,0.0,0.0,,0.0,150.652093,356.764124,1240,5
1809211300054396,5.1538157,59.3071491,1809,11,3,zr,1,1,1,1,22.679,0.21,0.0,0.0,,21.7333,0.0,21.7333,0.2406207,21.7333,150.659659,85.498375,1241,2
806203400058924,5.0676524,59.2620825,806,3,4,zr,0,0,0,0,22.564,0.311,0.0,,0.0,0.0,0.0,0.0,,0.0,150.727058,183.098346,,
1809211300043108,5.1246722,59.2717695,1809,11,3,zr,1,1,1,1,22.216,0.176,0.0,0.0,,21.0934,0.0,21.0934,0.1925092,21.0934,150.736242,140.073953,1242,2
806303100081770,5.0632173,59.3455174,806,3,1,zi,2,2,3,2,21.928,0.205,3.658126E-6,0.0,0.2033339,21.39838,0.0,21.2546,0.1964668,21.11082,150.740061,353.804736,,
806203100042927,5.0740573,59.3457693,806,3,1,zr,3,3,3,3,22.583,0.347,3.839456E-6,0.0,0.2525108,21.6455,0.0,21.54618,0.2257434,21.16702,150.809211,1.378984,1243,2
1809111300045829,4.9900602,59.3053853,1809,11,3,zg,1,1,1,1,22.428,0.264,0.0,0.0,,21.8172,0.0,21.8172,0.2429383,21.8172,150.824195,272.080647,1244,4
806203100066227,5.0331049,59.3407679,806,3,1,zr,10,10,10,10,22.272,0.279,1.421726E-6,1.703956,0.3815719,21.96103,0.2689495,21.65952,0.2340111,20.91004,150.831342,331.682207,1245,3
806303100082191,5.1495714,59.3177493,806,3,1,zi,0,0,0,0,22.06,0.248,0.0,,0.0,0.0,0.0,0.0,,0.0,150.869233,70.655004,,
806303100044231,4.9900113,59.3053393,806,3,1,zi,35,32,39,35,20.186,0.05,5.536599E-7,1.299817,0.13083,20.55402,0.09446335,20.14938,0.107747,19.96474,150.908287,272.016615,1244,4
1809211300054382,4.9900101,59.3053513,1809,11,3,zr,34,34,35,35,20.957,0.073,1.248401E-6,1.556392,0.2094228,21.21189,0.1799078,20.81474,0.171378,20.4063,150.911964,272.032979,1244,4
1809111300028876,5.1490604,59.2893163,1809,11,3,zg,0,0,0,0,23.281,0.306,0.0,,0.0,0.0,0.0,0.0,,0.0,150.91397,110.310578,,
806103100029383,5.0708196,59.3458065,806,3,1,zg,1,1,2,2,23.004,0.325,0.0,0.0,,21.01666,0.0,21.01666,0.1133226,21.01666,150.917155,359.121668,,
1809111300037570,5.1247813,59.2717438,1809,11,3,zg,0,0,0,0,23.209,0.295,0.0,,0.0,0.0,0.0,0.0,,0.0,150.935949,140.038012,1242,2
806203100060391,4.9899674,59.3053722,806,3,1,zr,323,318,324,319,21.2,0.111,9.856649E-7,1.148322,0.2148945,21.66672,0.1381226,20.89676,0.1783302,20.12406,150.99298,272.060493,1244,4
806203100043081,5.1225382,59.3370068,806,3,1,zr,344,338,349,342,21.064,0.114,1.06584E-6,0.9442548,0.1869542,21.39721,0.1118383,20.86183,0.1756004,20.36238,151.009495,37.840436,1246,4
806303100061113,5.067041,59.345767,806,3,1,zi,27,24,30,26,20.455,0.077,9.619944E-7,1.543792,0.1965502,20.90038,0.142664,20.52216,0.1370091,20.13379,151.040997,356.489298,1240,5
806303100072984,5.0992943,59.3434834,806,3,1,zi,3,2,4,2,21.84,0.17,1.067201E-6,0.0,0.265176,21.3768,0.0,21.05516,0.1759383,20.85079,151.04622,19.312762,,
806303100094122,5.0329497,59.3407949,806,3,1,zi,2,1,4,3,21.525,0.14,2.650103E-6,0.0,0.04338765,21.31216,0.0,21.28148,0.1782472,21.2508,151.052319,331.604609,1245,3
806103100049622,5.031798,59.3404732,806,3,1,zg,0,0,0,0,22.923,0.333,0.0,,0.0,0.0,0.0,0.0,,0.0,151.059644,330.690237,1238,2
806103100035894,5.0671856,59.3457801,806,3,1,zg,5,5,6,6,22.359,0.167,2.037079E-6,0.6927432,0.4432698,21.97116,0.09745789,21.8737,0.2085781,20.90219,151.072033,356.590865,1240,5
806303100061350,5.1226446,59.3369963,806,3,1,zi,42,38,46,41,19.936,0.051,5.90631E-7,0.7766954,0.1035459,20.21889,0.05074883,19.99774,0.09687222,19.72354,151.099719,37.9077,1246,4
806303100094871,5.0922424,59.3445888,806,3,1,zi,0,0,0,0,22.546,0.357,0.0,,0.0,0.0,0.0,0.0,,0.0,151.122967,14.175525,,
1809211300006180,5.1226597,59.3369999,1809,11,3,zr,31,31,34,34,20.787,0.076,7.535098E-7,1.616978,0.2067742,21.08625,0.1810627,20.77556,0.1660156,20.28001,151.126989,37.912966,1246,4
1809211300066471,5.032859,59.3407974,1809,11,3,zr,1,1,1,1,22.274,0.215,0.0,0.0,,20.71128,0.0,20.71128,0.16378,20.71128,151.139567,331.550725,1245,3
806303100094160,4.9950375,59.3186164,806,3,1,zi,2,2,2,2,21.721,0.166,4.963398E-6,0.0,0.03945215,21.08048,0.0,21.05258,0.173025,21.02469,151.155749,290.565168,,
806303100072913,5.0846651,59.345387,806,3,1,zi,39,35,43,38,18.991,0.034,3.248281E-7,0.9019006,0.06121794,19.11931,0.028368,19.00483,0.04663306,18.82669,151.166775,8.789875,,
1809211300042841,4.9990136,59.2846175,1809,11,3,zr,69,69,76,76,19.78,0.03,6.300152E-7,1.122285,0.1053155,20.06861,0.06724548,19.78358,0.08883501,19.4115,151.176542,242.712672,1247,3
1809111300005601,5.0023769,59.2816068,1809,11,3,zg,14,14,15,15,21.28,0.057,1.864146E-6,1.270514,0.2422565,21.51138,0.1719475,21.14377,0.2006506,20.70172,151.177466,237.981841,1248,3
1809111300005515,4.999044,59.2845676,1809,11,3,zg,7,7,7,7,21.676,0.098,1.129608E-6,0.4682564,0.6449084,21.81676,0.07405853,21.69858,0.2344851,20.02758,151.209536,242.642481,1247,3
806303100082728,4.9989877,59.284605,806,3,1,zi,36,32,41,36,18.857,0.037,2.930808E-7,1.014463,0.04238139,18.97354,0.02852345,18.84184,0.04168597,18.77972,151.239518,242.705819,1247,3
806203100023793,5.151952,59.2937845,806,3,1,zr,850,841,1185,1174,16.854,0.017,2.44573E-7,0.9641326,0.0181548,16.92075,0.01122665,16.848,0.01726385,16.75454,151.246565,103.883663,1249,5
806103100030002,5.1519547,59.2937866,806,3,1,zg,327,318,426,415,17.852,0.018,2.944152E-7,1.036303,0.0337925,17.94525,0.02022362,17.87043,0.02893316,17.76088,151.24956,103.88043,1249,5
806303100088126,5.0737618,59.3458957,806,3,1,zi,1,1,2,1,22.022,0.27,0.0,0.0,,21.08544,0.0,21.08544,0.1875741,21.08544,151.252062,1.16943,1243,2
806303100061264,5.1128474,59.3403958,806,3,1,zi,43,39,47,42,19.107,0.029,2.613804E-7,0.9458403,0.04579613,19.21438,0.03177261,19.08444,0.04980341,19.01452,151.256199,29.655721,1250,5
806303100095416,5.1541103,59.3073548,806,3,1,zi,1,1,1,1,21.948,0.233,0.0,0.0,,21.33582,0.0,21.33582,0.1922261,21.33582,151.258204,85.23455,1241,2
1809211300041938,5.1128287,59.3404032,1809,11,3,zr,69,69,72,72,19.694,0.028,6.641526E-7,1.291168,0.1001558,19.90634,0.07119179,19.66569,0.08174685,19.43572,151.262344,29.639427,1250,5
806203100051715,5.1128207,59.3404059,806,3,1,zr,710,701,760,749,19.679,0.041,6.937466E-7,1.000422,0.09779945,20.25989,0.05955601,19.7015,0.0882605,19.36301,151.26352,29.632771,1250,5
1809211300008190,5.1519593,59.2937678,1809,11,3,zr,77,77,86,86,16.841,0.022,1.643084E-7,1.179725,0.01843816,16.89085,0.01220512,16.84378,0.01533859,16.80192,151.274095,103.904536,1249,5
1809211300041845,5.0640396,59.3457105,1809,11,3,zr,1,1,1,1,22.746,0.301,0.0,0.0,,21.05202,0.0,21.05202,0.1893984,21.05202,151.276285,354.401503,,
806303100044890,5.151955,59.2937558,806,3,1,zi,38,34,43,38,16.435,0.025,9.206257E-8,1.403324,0.01556323,16.48285,0.01196575,16.45395,0.01264172,16.41831,151.276862,103.921137,1249,5
806103100047107,5.1128564,59.3404036,806,3,1,zg,152,150,174,172,20.949,0.057,1.495209E-6,1.076167,0.1938663,21.52401,0.1138897,20.90524,0.1569021,20.25487,151.288776,29.655889,1250,5
1809211300041843,5.0671166,59.3458384,1809,11,3,zr,17,17,17,17,21.068,0.06,1.856893E-6,1.435176,0.2630775,21.3672,0.1796474,21.00128,0.1855837,20.44996,151.289124,356.547719,1240,5
1809111300005308,5.1519684,59.2937679,1809,11,3,zg,66,66,69,69,17.852,0.015,5.746986E-7,1.003671,0.0290789,17.92056,0.01962471,17.84745,0.02898918,17.77893,151.290241,103.902874,1249,5
806303100095405,4.9945279,59.3180163,806,3,1,zi,17,14,18,14,20.978,0.087,1.398395E-6,0.585602,0.1132504,20.78648,0.05553627,20.57738,0.1406041,20.38219,151.294337,289.674655,1251,4
806303100091158,5.1054738,59.3423088,806,3,1,zi,0,0,0,0,21.742,0.203,0.0,,0.0,0.0,0.0,0.0,,0.0,151.297544,23.901248,1252,2
1809111300042459,5.11289,59.3403985,1809,11,3,zg,20,20,21,21,20.864,0.043,1.046573E-6,1.563132,0.2571273,21.19139,0.1883793,20.92482,0.1786741,20.34738,151.303392,29.679624,1250,5
806303100091378,5.153588,59.2979408,806,3,1,zi,2,2,3,3,21.861,0.192,2.38678E-6,0.0,0.07980792,21.30917,0.0,21.25274,0.1852601,21.19631,151.327188,98.101263,,
806203100042930,5.0599459,59.3454702,806,3,1,zr,5,5,6,6,22.024,0.231,2.530821E-6,3.060024,0.7184651,21.86149,0.394289,21.4672,0.1910354,20.20533,151.338584,351.53719,1253,3
1809211300074764,5.1505225,59.2911158,1809,11,3,zr,0,0,0,0,22.096,0.173,0.0,,0.0,0.0,0.0,0.0,,0.0,151.340453,107.656186,,
806303100088797,5.1469071,59.2863359,806,3,1,zi,3,2,6,4,21.37,0.164,2.076795E-6,0.0,0.210354,21.1378,0.0,21.03883,0.1805516,20.73419,151.371005,114.643581,,
1809211300054719,5.1428873,59.282419,1809,11,3,zr,9,9,9,9,21.292,0.09,1.69082E-6,1.148551,0.2556312,21.50245,0.1541615,21.1797,0.1989983,20.65117,151.386913,120.672232,1239,2
806303400076693,5.0583229,59.2624285,806,3,4,zi,1,0,1,0,22.123,0.26,0.0,0.0,,21.74028,0.0,21.74028,0.2229612,21.74028,151.389979,189.62523,,
806103100029389,5.0813689,59.345675,806,3,1,zg,3,3,4,4,22.439,0.167,3.822554E-6,0.0,0.3409902,21.35087,0.0,20.97962,0.1713318,20.66981,151.390322,6.466397,1254,3
1809211300006004,5.0273734,59.3392242,1809,11,3,zr,55,55,57,57,20.403,0.042,9.411619E-7,1.143783,0.1916437,20.8401,0.1058407,20.38735,0.1371933,19.82505,151.405982,327.174752,1255,4
806303100073056,5.0273634,59.339221,806,3,1,zi,40,36,44,39,19.581,0.063,7.798815E-7,0.8580431,0.07922221,19.93638,0.04239941,19.61437,0.07326131,19.48828,151.406269,327.166551,1255,4
806203100051659,5.0670985,59.3458752,806,3,1,zr,211,208,212,209,21.302,0.089,1.713378E-6,1.10522,0.2378411,21.68401,0.1427746,21.08125,0.1915253,20.05266,151.423368,356.538194,1240,5
1809111300042526,4.997969,59.3222976,1809,11,3,zg,2,2,2,2,22.046,0.123,3.177024E-6,0.0,0.5790707,21.90646,0.0,21.49699,0.2201196,21.08753,151.429733,295.983432,1256,5
1809211300054285,4.9918213,59.313484,1809,11,3,zr,0,0,0,0,23.311,0.335,4.9E-324,,0.0,0.0,0.0,0.0,,0.0,151.464612,283.215593,,
