SourceID,filter,OID,RA,DEC,numobs,sf,FAP,period,period_w,power,power_w,mean,std,min,max,upsilon_class,upsilon_prob,upsilon_flag,upsilon_period,identifier,dist,type,Gaia_count,multiflag,GaiaDist,fluxratio,Gmag,Plx,e_Plx,Plxflag,RUWE,XMM,XMM_dist,Chandra,Chandra_dist,inside_flag,ic10_flag,lc_var,var,var_flag
9,zr,1809211300076376,5.0691541,59.3006763,17,0.9927100138824438,0.10883511818796392,0.10059698810080747,2800.0,0.6642882985887913,0.10157061360702746,20.807497024536133,0.1380542814731598,20.59986114501953,21.082839965820312,DSCT,0.64,1.0,0.07761499907942167,[DBL2004] 302,1.354592,C*,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
10,zr,1809211300042520,5.0655897,59.3026104,24,0.9593245995452782,0.015718643995390157,0.5013000914840509,2800.0,0.6160907411425799,0.6266487002431459,20.715906143188477,0.16308322548866272,20.299047470092773,21.073932647705078,DSCT,0.59,1.0,0.03146381398675234,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
11,zr,1809211300054444,5.0788531,59.3023801,53,0.0032414626535710866,0.08039768437059329,0.4843169317485291,2800.0,0.29845738458165083,0.0648757278539752,20.214155197143555,0.20596855878829956,19.687915802001953,20.605010986328125,DSCT,0.84,1.0,0.05135439533568321,LGGS J002018.90+591808.8,0.628504,Em*,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
12,zr,806203100066818,5.069274,59.3074299,167,9.217111019517894e-17,0.00021013434860040517,0.4566157532376991,0.9973333841843243,0.29201654576710834,0.008228704730637578,20.4832763671875,0.2700285315513611,19.453529357910156,21.023212432861328,RRL_ab,0.77,1.0,0.4566344670024419,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,V,V,False
11,zr,806203100057021,5.07886,59.302177,439,0.0003930970709695078,0.018264385473507488,0.15722277501169674,0.997343815080248,0.08920894150375752,0.0003417610250562881,20.186723709106445,0.18843547999858856,19.61456871032715,20.60763931274414,NonVar,0.63,1.0,0.036365950318931896,LGGS J002018.90+591808.8,0.628504,Em*,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
2185,zr,1809211300070228,5.065886,59.301641,13,0.0011817147564680722,0.0016857112657659276,0.1665215023216044,2800.0,0.9122299125285599,0.5916235496963574,20.59902000427246,0.29455700516700745,19.993467330932617,20.970624923706055,CEPH_F,0.26,1.0,5.916558080454507,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
14,zr,1809211300007625,5.0636194,59.3041683,77,0.9772473410866541,0.5856893454929626,1.1311162366715575,2800.0,0.16547622037421147,0.0014472595071000642,17.627300262451172,0.025278139859437943,17.572362899780273,17.694923400878906,NonVar,0.85,1.0,0.04402416876511707,,,,1,0,0.074909,0.0,17.613596,0.2006,0.0819,1,0.979,0,,0,,True,False,N,N,False
14,zr,806203100023439,5.0636025,59.3041871,851,0.9999999999999999,0.0159931481126062,0.12016633272703917,0.997336033066433,0.05510403223799437,0.0011794176371725286,17.631305694580078,0.024764345958828926,17.527626037597656,17.75586700439453,EB_ED,0.82,1.0,0.12016703279109832,,,,1,0,0.074909,0.0,17.613596,0.2006,0.0819,1,0.979,0,,0,,True,False,N,N,False
15,zr,1809211300070237,5.0669879,59.3004011,38,0.47242314747147063,0.16939396172551896,0.10696874584919264,2800.0,0.3566140797684271,0.06444130658690522,20.402212142944336,0.18007811903953552,19.89238739013672,20.82059669494629,DSCT,0.57,1.0,0.039674109402103884,[HL90]  44,1.608334,HII,1,0,0.847838,0.0,21.065866,,,0,,0,,0,,True,True,N,N,False
2187,zr,806203100066409,5.0790746,59.3013948,234,0.9942776372554428,0.00902669246239602,1.1933490085233887,0.997336033066433,0.16634318457323463,0.00686921334414573,20.224821090698242,0.1514436900615692,19.784202575683594,20.710193634033203,DSCT,0.8,1.0,0.08137398684404108,[HL90]  55,1.035203,HII,1,0,1.213585,0.0,20.872219,,,0,,0,,0,,True,True,N,N,False
15,zr,806203100063304,5.067059,59.3003483,360,0.2550308367843085,0.008632252647513834,0.15580069943299638,0.997343815080248,0.10889143214707787,0.004351110762679118,20.4040470123291,0.19712595641613007,19.761077880859375,20.994070053100586,DSCT,0.83,1.0,0.15579971653071775,[HL90]  44,1.608334,HII,1,0,0.847838,0.0,21.065866,,,0,,0,,0,,True,True,N,N,False
16,zr,806203100065942,5.0771548,59.3003491,528,0.9461326745958154,0.09181144814355181,0.10414147210573928,0.997343815080248,0.06757069870955625,0.003915408807145951,20.046873092651367,0.13712316751480103,19.368419647216797,20.427988052368164,NonVar,0.64,1.0,0.059036748487812575,LGGS J002018.54+591801.1,0.143223,Em*,1,0,0.136832,0.0,20.176025,-1.7717,0.4595,0,0.983,0,,0,,True,True,N,N,False
18,zr,806203100043705,5.0806519,59.3032396,574,0.9999927255795309,0.005269986823129036,14.379894012770828,0.997336033066433,0.07921586204653654,0.01358488653359221,20.264171600341797,0.14904890954494476,19.832855224609375,20.70563316345215,NonVar,0.65,1.0,0.06168760663021755,[HL90]  59,0.486998,HII,1,0,0.459689,0.0,20.486805,0.8007,0.7763,1,0.906,0,,0,,True,False,N,N,False
16,zr,1809211300066719,5.0772177,59.3003075,62,0.8110655123564396,0.01646959274066097,0.3334473313196216,2800.0,0.30514337705645594,0.37627051347818496,20.067720413208008,0.13453270494937897,19.610435485839844,20.39965057373047,DSCT,0.63,1.0,0.06918637822546925,LGGS J002018.54+591801.1,0.143223,Em*,1,0,0.136832,0.0,20.176025,-1.7717,0.4595,0,0.983,0,,0,,True,True,N,N,False
18,zr,1809211300061981,5.0806992,59.3032097,62,0.6597744688812165,0.005223986260716317,0.19904084372641623,2800.0,0.33409251771853926,0.09483095582775974,20.27402114868164,0.16669924557209015,19.910497665405273,20.596065521240234,DSCT,0.49,1.0,0.11463135909757668,[HL90]  59,0.486998,HII,1,0,0.459689,0.0,20.486805,0.8007,0.7763,1,0.906,0,,0,,True,False,N,N,False
19,zr,806203100056975,5.0753239,59.3081667,73,0.9895597410516661,0.0002180992193577461,6.05446436185438,0.9973018240420212,0.528246918240393,0.08351932479300005,21.245840072631836,0.21566033363342285,20.819580078125,21.740093231201172,EB_EC,0.47,1.0,6.052724962040831,[BHW93] 001734.9+590152,1.747837,Maser,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
20,zr,1809211300076991,5.0691277,59.3082536,46,9.821455378235338e-46,0.0009484488600492309,0.20114555789648214,2800.0,0.4643514490120347,0.3388473438128968,19.600730895996094,0.238337442278862,18.895540237426758,19.957366943359375,DSCT,0.59,1.0,0.04605270553638134,,,,1,0,0.177903,0.0,20.466309,1.6057,0.7252,1,1.097,0,,0,,True,False,V,V,False
20,zr,806203100066817,5.0690773,59.308307,353,5.1662340832829e-156,1.79979578137976e-05,0.12073697967257582,0.9973470410621691,0.17624260089374608,0.0005700225019309988,19.610328674316406,0.23791329562664032,18.595252990722656,20.00849723815918,DSCT,0.56,1.0,0.1207363352608629,,,,1,0,0.177903,0.0,20.466309,1.6057,0.7252,1,1.097,0,,0,,True,False,V,V,False
23,zr,806203100060438,5.0762513,59.299525,775,0.9443192055224557,0.013508367506566662,347.96450459899285,0.9973357126290449,0.058678552434422035,0.39886464167080343,19.54425621032715,0.10004840791225433,19.044063568115234,19.85916519165039,NonVar,0.45,1.0,0.08361113866656798,[LL2015] 30,0.026748,Cl*,1,0,0.225792,0.0,20.926571,,,0,,0,,0,,True,True,N,N,False
23,zr,1809211300070245,5.0762709,59.299514,74,0.6899651597735168,0.3735574951767652,0.2263426403563961,2800.0,0.186984490053826,0.032344350812930196,19.55903434753418,0.10249346494674683,19.332395553588867,19.918973922729492,DSCT,0.56,1.0,0.05309464285714279,[LL2015] 30,0.026748,Cl*,1,0,0.225792,0.0,20.926571,,,0,,0,,0,,True,True,N,N,False
24,zr,1809211300076075,5.0643994,59.3007975,20,0.004746390040972207,0.0039599633498885786,0.9942167214734308,2800.0,0.7396684810763681,0.8053639915860841,20.532899856567383,0.23646260797977448,19.829727172851562,20.905593872070312,RRL_c,0.3,1.0,0.3090014143476149,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,,True,True,N,N,False
