SourceID,mean_color,std_color,max_color,min_color,mean_mag_r,std_mag_r,max_mag_r,min_mag_r,mean_mag_g,std_mag_g,max_mag_g,min_mag_g,absolute_mag_r,var,Plxflag,ic10_flag,type,XMM,Chandra,intrinsic_mag_r,intrinsic_color
1890,1.220277990613665,0.1353250087867622,1.6293067932128906,0.8119373321533203,18.879724502563477,0.0804433524608612,19.08557891845703,18.382349014282227,20.110017776489258,0.12719422578811646,20.415868759155273,19.687707901000977,5.818452800607794,V,1.0,False,0,0.0,0.0,,
1892,0.9464133997432521,0.028983285592044387,1.0161495208740234,0.8626384735107422,16.116125106811523,0.014389678835868835,16.174890518188477,16.055736541748047,17.0607852935791,0.027039026841521263,17.118995666503906,16.97982406616211,4.324486972934956,N,1.0,False,0,0.0,0.0,,
1895,1.1830443332069798,0.11498797088269475,1.5642833709716797,0.6957511901855469,18.643291473388672,0.04483586922287941,18.802263259887695,18.362857818603516,19.82615089416504,0.11202818155288696,20.27429962158203,19.45952606201172,6.133465091823805,N,1.0,False,0,0.0,0.0,,
1896,1.4836313699938588,0.1308943292818528,1.8595218658447266,0.7784767150878906,18.621305465698242,0.047364238649606705,18.8128662109375,18.29775619506836,20.10809326171875,0.136183500289917,20.55629539489746,19.386959075927734,7.357198822499065,N,1.0,False,0,0.0,0.0,,
1897,1.1389758963333934,0.22691455210208628,1.6224937438964844,0.4608497619628906,19.795581817626953,0.10563264042139053,20.23566436767578,19.154720306396484,20.93612289428711,0.22843554615974426,21.495262145996094,20.09937286376953,-4.204418182373047,N,0.0,False,0,0.0,0.0,,
1898,1.6496572664805822,0.16704806269386283,2.014495849609375,1.2173347473144531,19.359661102294922,0.07716783136129379,19.654033660888672,19.047130584716797,21.000436782836914,0.18046934902668,21.48617172241211,20.302696228027344,7.656389281025806,N,1.0,False,0,0.0,0.0,,
1904,0.8660577535629272,0.21500192161393816,1.1616287231445312,0.30311012268066406,20.620107650756836,0.1732688993215561,21.0535888671875,20.212860107421875,21.554643630981445,0.21821624040603638,22.005237579345703,21.15142059326172,-3.379892349243164,N,0.0,False,0,0.0,0.0,,
1909,0.9984670555066762,0.0762077703782151,1.2385673522949219,0.7021026611328125,18.164934158325195,0.032533373683691025,18.32440185546875,18.063522338867188,19.162078857421875,0.07451729476451874,19.436893463134766,18.844539642333984,4.853228613455908,N,1.0,False,0,0.0,0.0,,
1911,1.3206286223038384,0.25573118281068047,2.0303001403808594,0.676300048828125,19.88387107849121,0.11440876871347427,20.339710235595703,19.533201217651367,21.19527816772461,0.23488231003284454,21.813249588012695,20.57491683959961,-4.116128921508789,N,0.0,False,0,0.0,0.0,,
1914,1.3198353723826142,0.11952557182719646,1.6784000396728516,0.728912353515625,18.544679641723633,0.041894588619470596,18.69257354736328,18.375534057617188,19.870847702026367,0.11134419590234756,20.18798828125,19.27145767211914,7.209461489601754,N,1.0,False,0,0.0,0.0,,
1915,1.2760745664186115,0.24595214372940058,1.8778076171875,0.22405242919921875,19.97110939025879,0.12211740016937256,20.36540985107422,19.514537811279297,21.245376586914062,0.24279259145259857,21.84337043762207,20.22324562072754,-4.028890609741211,N,0.0,False,0,0.0,0.0,,
1917,0.9453486972384982,0.04526611147820173,1.0680732727050781,0.8468685150146484,17.61370277404785,0.02447441779077053,17.687946319580078,17.526100158691406,18.558204650878906,0.05022566765546799,18.709768295288086,18.295595169067383,5.179124576373571,N,1.0,False,0,0.0,0.0,,
1918,1.182065366262413,0.17655673528894666,1.5445575714111328,0.3152427673339844,19.359018325805664,0.07458791136741638,19.662723541259766,19.055130004882812,20.531099319458008,0.162657231092453,20.869131088256836,19.780372619628906,-4.640981674194336,N,0.0,False,0,0.0,0.0,,
1920,1.5302357482910156,0.12910765918844294,1.863973617553711,1.0185909271240234,18.573638916015625,0.04376525431871414,18.74956703186035,18.341529846191406,20.10150718688965,0.13007743656635284,20.463733673095703,19.594270706176758,6.949780183980945,N,1.0,False,0,0.0,0.0,,
1928,0.7144139421534837,0.022132924448120733,0.7881231307983398,0.6305437088012695,15.696039199829102,0.012321528978645802,15.740812301635742,15.653899192810059,16.409591674804688,0.01779097318649292,16.455869674682617,16.330739974975586,3.4058065721202837,N,1.0,False,0,0.0,0.0,,
1930,1.64150071144104,0.14055888471611583,2.013050079345703,1.0395641326904297,18.35698127746582,0.03767133876681328,18.481779098510742,18.17513656616211,20.007097244262695,0.12883292138576508,20.37228775024414,19.445003509521484,8.209645426307441,N,1.0,False,0,0.0,0.0,,
1931,1.104877233505249,0.21854384528769963,1.8234062194824219,0.27304840087890625,19.84337615966797,0.11131662875413895,20.272506713867188,19.236791610717773,20.944536209106445,0.20261557400226593,21.588790893554688,20.23813247680664,-4.156623840332031,N,0.0,False,0,0.0,0.0,,
1936,1.1613238273410622,0.20749333450922433,1.763833999633789,0.3777580261230469,19.781360626220703,0.1100516989827156,20.17595863342285,19.35757064819336,20.96954345703125,0.21461106836795807,21.53689193725586,20.143075942993164,-4.218639373779297,N,0.0,False,0,0.0,0.0,,
1938,1.1496515785775534,0.1341291772758258,1.6772041320800781,0.6188373565673828,18.998262405395508,0.05648091435432434,19.278827667236328,18.807483673095703,20.146326065063477,0.1279042661190033,20.619342803955078,19.67728614807129,5.870170895649917,N,1.0,False,0,0.0,0.0,,
1939,0.9212641716003418,0.2731977357333378,1.46856689453125,0.41005897521972656,20.636825561523438,0.18386097252368927,21.21895408630371,19.99795913696289,21.550357818603516,0.27455565333366394,21.921520233154297,20.90107536315918,-3.3631744384765625,N,0.0,False,0,0.0,0.0,,
1945,0.7802331038598735,0.044806776283731295,1.0467453002929688,0.6223926544189453,17.680391311645508,0.023282816633582115,17.786632537841797,17.5533447265625,18.45945167541504,0.0376356802880764,18.60009002685547,18.344221115112305,3.8893684681215035,N,1.0,False,0,0.0,0.0,,
1950,1.214469075202942,0.06381993662284798,1.4552631378173828,1.0786991119384766,17.840938568115234,0.027149396017193794,17.937267303466797,17.763017654418945,19.059341430664062,0.06293755024671555,19.377622604370117,18.915769577026367,5.857201878023467,N,1.0,False,0,0.0,0.0,,
1951,1.3628259631694775,0.06240197978838169,1.5333633422851562,1.0071296691894531,17.50098419189453,0.023688945919275284,17.615646362304688,17.432846069335938,18.86469078063965,0.057756438851356506,19.005661010742188,18.526670455932617,3.703730433307527,N,1.0,False,0,0.0,0.0,,
