SourceID,filter,OID,RA,DEC,numobs,sf,FAP,period,period_w,power,power_w,mean,std,min,max,upsilon_class,upsilon_prob,upsilon_flag,upsilon_period,identifier,dist,type,Gaia_count,multiflag,GaiaDist,fluxratio,Gmag,Plx,e_Plx,Plxflag,XMM,XMM_dist,Chandra,Chandra_dist,inside_flag,ic10_flag,lc_var,var,var_flag
3029,zg,806103100036206,5.0021288,59.304613,10,0.2008578974942529,0.0004119086464998541,0.4378094684560567,0.14761165724701852,0.9801867388535259,0.48979648419012406,21.515127182006836,0.2742803692817688,20.909561157226562,21.802579879760742,DSCT,0.55,1.0,0.07807778097430355,,,,1,0,1.766238,0.0,20.902967,1.8528,1.4528,1,0,,0,,True,False,N,N,False
978,zg,806103100019260,5.025649,59.3307239,17,0.10409454332575915,0.0026523326638915254,1.0323769975034336,1.000004113884393,0.8088556666333758,0.26551671225296586,21.524415969848633,0.28826677799224854,20.853797912597656,21.899738311767578,RRL_ab,0.28,1.0,1.0297821815438937,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
976,zg,1809111300004107,5.1124308,59.3331732,64,0.9092432644175157,0.15579892874291312,0.14421096027401314,2800.0,0.2366395299294087,0.050067259110267444,18.868873596191406,0.06300520151853561,18.751108169555664,18.986249923706055,DSCT,0.67,1.0,0.08032152662192311,,,,1,0,0.045369,0.0,17.3799,0.2318,0.0762,1,0,,0,,False,False,N,N,False
976,zg,806103100040117,5.1124005,59.3331885,349,0.9999052121652875,0.09770241421867036,0.11253114170951997,1.0000143393856216,0.056363645221637386,0.015322152734536517,18.907878875732422,0.05930875986814499,18.63840675354004,19.106552124023438,EB_ED,0.69,1.0,0.03090387261912873,,,,1,0,0.045369,0.0,17.3799,0.2318,0.0762,1,0,,0,,False,False,N,N,False
979,zg,1809111300029120,5.0623679,59.2683952,24,0.6918969628403406,0.01256671820806418,0.1755180182428317,2800.0,0.6171402724225667,0.12790478897840346,20.84916114807129,0.20143920183181763,20.282737731933594,21.164113998413086,RRL_e,0.47,1.0,0.21301986389018082,,,,1,0,0.029466,0.0,19.102266,0.6669,0.2213,1,0,,0,,False,False,N,N,False
982,zg,806103100042787,5.1380439,59.2911214,21,8.235059117889264e-06,0.004109686887981523,0.6153705228570829,0.9973569842685961,0.6854690165070115,0.32695036398631344,21.513526916503906,0.3534596860408783,20.347274780273438,21.999244689941406,NonVar,0.43,1.0,0.16048043115463748,,,,1,0,0.085246,0.0,20.213133,0.3291,0.4586,0,0,,0,,True,True,N,N,False
985,zg,806103100036185,5.0015944,59.3075182,117,0.27905315471522035,0.004514673992881516,1.0350197833406525,0.9973430227495041,0.19028779085559505,0.2556915790680092,21.053680419921875,0.22953812777996063,20.439964294433594,21.58837890625,RRL_c,0.33,1.0,0.29814769653995427,LGGS J002000.41+591827.1,0.089454,Em*,1,0,0.090659,0.0,20.23329,-0.2149,0.5859,0,0,,0,,True,True,N,N,False
985,zg,1809111300037267,5.001538,59.3074987,19,0.4327993427013334,0.01387294862847658,0.10950624314218638,0.9971963309454909,0.7078437476029711,0.054530136044755345,20.973068237304688,0.25135722756385803,20.511669158935547,21.456811904907227,DSCT,0.71,1.0,0.048666986827967905,LGGS J002000.41+591827.1,0.089454,Em*,1,0,0.090659,0.0,20.23329,-0.2149,0.5859,0,0,,0,,True,True,N,N,False
992,zg,1809111300003946,5.0948075,59.3382061,66,0.9956028252193453,0.3530939687749608,0.13397808520170662,2800.0,0.2054513500173907,0.029884674708410806,18.393596649169922,0.04129733145236969,18.22805404663086,18.48143768310547,NonVar,0.7,1.0,0.03564869710532309,,,,1,0,0.057056,0.0,17.591858,0.3852,0.0808,1,0,,0,,False,False,N,N,False
992,zg,806103100019057,5.0947751,59.3382129,355,0.9999999920225616,0.04460332867914685,0.1235814070894281,1.0000143393856216,0.059870976775396094,0.0005469389070031184,18.413591384887695,0.04109945893287659,18.164745330810547,18.534435272216797,NonVar,0.69,1.0,0.1235801275010898,,,,1,0,0.057056,0.0,17.591858,0.3852,0.0808,1,0,,0,,False,False,N,N,False
995,zg,1809111300037597,5.0642503,59.2678662,40,0.9149636210248495,0.1731361736163511,0.10406691866403726,2800.0,0.3404891791972107,0.00719659694332342,20.412410736083984,0.16460885107517242,20.076875686645508,20.80316925048828,DSCT,0.76,1.0,0.05932181285659426,,,,1,0,0.07562,0.0,19.267502,0.9321,0.2366,1,0,,0,,False,False,N,N,False
997,zg,806103100042665,5.004416,59.315119,41,0.0004398366872779952,0.0005191427485735628,0.9998444110033421,0.9973716542931428,0.5097630333600277,0.9342325035317076,21.483936309814453,0.3002230226993561,20.325082778930664,21.929454803466797,DSCT,0.47,1.0,0.05696599582823263,,,,1,0,0.182645,0.0,19.947912,-0.0595,0.3707,0,0,,0,,True,True,N,N,False
990,zg,806103100048620,5.0679567,59.3402452,10,0.8330242363102335,0.015718539452125382,0.10675140159985308,0.11272648168597599,0.9349378367690728,0.12452502559322086,21.618913650512695,0.1982741355895996,21.27544593811035,21.953514099121094,DSCT,0.58,1.0,0.032044298231661925,LGGS J002016.26+592024.1,0.869849,Em*,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
3034,zg,1809111300042717,5.1352816,59.2868811,10,0.8906738129003284,0.1412258685713876,1.9077021422145064,2800.0,0.8668867927882205,0.3286616954762429,21.01301383972168,0.1659156084060669,20.67177391052246,21.24958038330078,NonVar,0.57,1.0,0.03970071339173205,[TG2009] 57,0.099167,Cl*,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1006,zg,806103100040133,5.0193345,59.328591,27,1.9219407340937097e-05,0.0006294217268557103,1.0027044521180934,0.9972226055563077,0.6535230549690824,0.3798462738376019,21.458209991455078,0.35157492756843567,20.46021842956543,21.873493194580078,DSCT,0.5,1.0,0.1708596369997156,,,,1,0,0.987877,0.0,20.263231,1.1988,0.4839,1,0,,0,,True,False,N,N,False
1008,zg,1809111300003884,5.0578452,59.3397451,62,0.3957717459028879,0.002570118024922428,0.9961194325800498,2800.0,0.3493099018257514,0.4155020324404705,19.12809944152832,0.0831974670290947,18.866031646728516,19.30083465576172,NonVar,0.33,1.0,1400.2451735999857,,,,1,0,0.075425,0.0,18.129702,0.4217,0.1163,1,0,,0,,True,False,N,N,False
1008,zg,806103100018995,5.0577979,59.3397624,348,0.9999972335261132,0.009823299608679703,0.20865177033599683,1.0000143393856216,0.06946626333997323,6.214361265903724e-05,19.157323837280273,0.06788235902786255,18.929758071899414,19.47748374938965,EB_ED,0.93,1.0,0.04701665733565521,,,,1,0,0.075425,0.0,18.129702,0.4217,0.1163,1,0,,0,,True,False,N,N,False
1009,zg,806103100045276,5.1363799,59.2875546,106,0.9992582546686472,0.014137167150764839,242.0886657216314,0.9973613360354121,0.18893837844445818,0.2136001596963889,20.985881805419922,0.18119244277477264,20.63665008544922,21.47481346130371,NonVar,0.59,1.0,0.03096857631383085,LGGS J002032.80+591716.4,1.306449,WR*,2,1,0.313764,1.0418190532209042,20.299501,-0.3193,0.5686,0,0,,0,,True,True,N,N,False
996,zg,806103100045088,5.0132087,59.324955,13,0.004612249436993994,0.009968015075217725,0.1534870198551696,0.9971878590399283,0.8088204568211492,0.12747726668041104,21.47420310974121,0.3338776230812073,20.585247039794922,21.896846771240234,DSCT,0.62,1.0,0.06798954004906041,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1009,zg,1809111300042716,5.1364873,59.2875242,15,0.7308227035911233,0.012668549915583992,0.326456365622204,0.9973292206359224,0.8057134028800731,0.2657591602625423,20.99618911743164,0.21073122322559357,20.59518051147461,21.3245792388916,DSCT,0.62,1.0,0.030783263205031386,LGGS J002032.80+591716.4,1.306449,WR*,2,1,0.313764,1.0418190532209042,20.299501,-0.3193,0.5686,0,0,,0,,True,True,N,N,False
1010,zg,1809111300028647,4.99996,59.303314,20,0.7755624265374389,0.006698246354182086,0.16232073313930528,2800.0,0.7165720147275516,0.009804175578349445,20.686216354370117,0.18239669501781464,20.23965835571289,21.05501365661621,DSCT,0.71,1.0,0.049586036383607736,,,,1,0,0.592737,0.0,20.913721,,,0,0,,0,,True,True,N,N,False
1011,zg,806103100029821,5.0001362,59.3066468,90,1.4000541542433353e-05,3.447953777645775e-05,1.0351230981703234,0.9973416975677689,0.32537812569330715,0.2488204743013638,21.07395362854004,0.25100645422935486,19.943065643310547,21.532032012939453,CEPH_Other,0.49,1.0,1.035280433451278,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1013,zg,1809111300028423,5.0107849,59.3233895,25,0.12100492622825229,0.01033007470183968,27.220522173821557,2800.0,0.5924265607251485,0.052010388954294745,20.878124237060547,0.25616955757141113,20.232826232910156,21.352399826049805,DSCT,0.58,1.0,0.03569532350277678,,,,1,0,0.058734,0.0,19.342575,0.5416,0.2413,1,0,,0,,True,False,N,N,False
1013,zg,806103100019465,5.0107534,59.3233896,155,0.48504477970576726,2.459926111840157e-07,29.38866987874476,0.9973428846110736,0.2565896829205475,0.18714528428904875,21.00413703918457,0.22142860293388367,20.361894607543945,21.604894638061523,LPV_SRV_AGB_O,0.18,1.0,29.42684758618428,,,,1,0,0.058734,0.0,19.342575,0.5416,0.2413,1,0,,0,,True,False,N,N,False
1010,zg,806103100029859,4.9997821,59.3033125,138,2.578108342134111e-05,0.00016906037939315465,0.49863327542686725,1.000041473233088,0.20795955474387257,0.35380135684307656,20.68048667907715,0.22506925463676453,20.04960823059082,21.184965133666992,RRL_d,0.3,1.0,0.33241197626575264,,,,1,0,0.592737,0.0,20.913721,,,0,0,,0,,True,True,N,N,False
1016,zg,1809111300004523,5.0044572,59.3172337,63,0.9769272241948604,0.0059369019636422715,0.13948748930479474,2800.0,0.32499324260931195,0.006863485768460812,19.584957122802734,0.09934864193201065,19.35437774658203,19.922142028808594,EB_ESD,0.46,1.0,0.1621780372480873,,,,1,0,0.014391,0.0,18.281588,0.5149,0.119,1,0,,0,,True,False,N,N,False
1016,zg,806103100019636,5.0044198,59.3172297,326,0.8914375016107978,0.0018668469333417113,1.0008086635036944,1.0000143393856216,0.0833427290183027,0.07961843794880583,19.587568283081055,0.09551452845335007,19.09015464782715,20.016536712646484,NonVar,0.65,1.0,1.0008572373786409,,,,1,0,0.014391,0.0,18.281588,0.5149,0.119,1,0,,0,,True,False,N,N,False
1018,zg,1809111300053426,5.1342696,59.2847424,49,0.6502799432378538,0.005014340302514776,1.0245435941936238,2800.0,0.3970181004396556,0.03583607553418792,19.937746047973633,0.13321149349212646,19.642581939697266,20.189517974853516,CEPH_Other,0.45,1.0,1.0243188144842712,,,,2,1,0.384346,1.8769368035671894,19.083946,0.142,0.2303,0,0,,0,,True,True,N,N,False
1021,zg,1809111300037004,5.0849457,59.340457,64,0.9999739556623817,0.5404010564131106,1.8135539629602042,2800.0,0.19454379059202023,0.07901210971627701,18.543987274169922,0.03853171318769455,18.43618392944336,18.619951248168945,NonVar,0.64,1.0,0.060142821647624155,,,,1,0,0.032126,0.0,17.655396,0.2846,0.083,1,0,,0,,False,False,N,N,False
1021,zg,806103100040078,5.0849145,59.3404629,353,0.9999999999987657,0.0102099001919917,0.10009318885457429,1.0000143393856216,0.06838250518040942,0.010487802403303525,18.557659149169922,0.042083628475666046,18.385969161987305,18.696514129638672,NonVar,0.64,1.0,0.047123629939223935,,,,1,0,0.032126,0.0,17.655396,0.2846,0.083,1,0,,0,,False,False,N,N,False
1023,zg,1809111300037087,5.1217357,59.331074,14,0.7976062846881307,0.03007954434241751,0.3243918422306589,2800.0,0.8037971763684366,0.23809032987786768,21.09975242614746,0.19954989850521088,20.639179229736328,21.399654388427734,DSCT,0.67,1.0,0.10614435931034592,,,,1,0,0.087741,0.0,19.229824,1.2276,0.2321,1,0,,0,,False,False,N,N,False
1023,zg,806103100036005,5.1217522,59.3311341,108,0.1024801303418233,0.0010358756938825405,1.032258531130905,0.9973616568587605,0.2308432877666381,0.24523516790379282,21.126815795898438,0.23840570449829102,20.379138946533203,21.642715454101562,DSCT,0.8,1.0,0.0876510858453347,,,,1,0,0.087741,0.0,19.229824,1.2276,0.2321,1,0,,0,,False,False,N,N,False
1026,zg,806103100029563,5.1234356,59.3303237,333,0.9603989677130603,0.03764177804299749,0.23413895536155865,1.0000143393856216,0.06438110148004601,0.00619134918854116,19.620685577392578,0.09739889204502106,19.136459350585938,19.949237823486328,NonVar,0.81,1.0,0.03521075756126719,,,,1,0,0.048422,0.0,18.567879,0.322,0.1571,1,0,,0,,False,False,N,N,False
1026,zg,1809111300037091,5.1234708,59.3303291,59,0.9997878789508947,0.15851672349361975,0.12364304874864708,2800.0,0.2518155191632285,0.005543436645332892,19.59272575378418,0.07999775558710098,19.416622161865234,19.80255699157715,DSCT,0.5,1.0,0.030297844330967317,,,,1,0,0.048422,0.0,18.567879,0.322,0.1571,1,0,,0,,False,False,N,N,False
1020,zg,806103100040077,5.0641007,59.3409075,282,0.9996585260682319,0.0138467285337252,0.10167908402150289,1.0000029353002315,0.08172011814105512,0.019278262558050683,20.11835289001465,0.12869979441165924,19.812705993652344,20.617534637451172,NonVar,0.48,1.0,0.0987071612562815,LGGS J002015.28+592028.5,1.469173,Em*,2,1,1.399881,1.205102998985411,19.738823,0.4728,0.3611,1,0,,0,,True,False,N,N,False
1020,zg,1809111300003850,5.0641105,59.34091,54,0.14409784847795043,0.01061909838595838,0.598574411656313,2800.0,0.3517572721848669,0.0008061916312639276,20.109041213989258,0.16675664484500885,19.56597900390625,20.485546112060547,DSCT,0.43,1.0,0.032331505543882005,LGGS J002015.28+592028.5,1.469173,Em*,2,1,1.399881,1.205102998985411,19.738823,0.4728,0.3611,1,0,,0,,True,False,N,N,False
1028,zg,1809111300028249,5.0688608,59.3411211,11,0.3035031716488192,0.0010867861268403912,0.10174358662674422,2800.0,0.9566296615216939,0.2956893198854765,20.97983169555664,0.2442370355129242,20.41910171508789,21.30635643005371,EB_ESD,0.27,1.0,0.05290719542122748,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1028,zg,806103100029436,5.0688998,59.3411945,102,0.0021984396714899677,0.003601262122788723,27.24934193862635,0.9972709886187914,0.2207051103884682,0.09952727397787063,21.003286361694336,0.247723788022995,20.164642333984375,21.583263397216797,NonVar,0.54,1.0,0.03198804494659329,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1035,zg,806103100019724,5.1416357,59.3155887,341,1.0,0.12244074900379166,1.005066461278609,1.0000143393856216,0.05596914383140149,0.05147191769895736,18.00349235534668,0.028433332219719887,17.89190101623535,18.082324981689453,NonVar,0.74,1.0,0.055731618909421535,LGGS J002034.03+591856.1,0.266139,Star,1,0,0.057623,0.0,17.191679,0.2968,0.0627,1,0,,0,,False,False,N,N,False
1035,zg,1809111300004650,5.1416588,59.3155663,65,0.9999009915643717,0.005016876376119212,0.10215175375928316,2800.0,0.32070014616377257,0.0906635286690789,17.988231658935547,0.02978387661278248,17.911691665649414,18.057514190673828,DSCT,0.65,1.0,0.10214802842135876,LGGS J002034.03+591856.1,0.266139,Star,1,0,0.057623,0.0,17.191679,0.2968,0.0627,1,0,,0,,False,False,N,N,False
1036,zg,1809111300005923,5.0368187,59.2710763,26,0.3016843536751964,0.0051504737844640935,0.10134454757739084,2800.0,0.6228855494982407,0.31879677592044525,20.703779220581055,0.20596042275428772,20.082670211791992,21.065099716186523,DSCT,0.49,1.0,0.1128037318670425,,,,1,0,0.091641,0.0,18.95026,0.6341,0.1965,1,0,,0,,False,False,N,N,False
1040,zg,1809111300028970,5.1324382,59.2826049,56,0.9981215253653818,0.0638104653982052,0.44284885063963075,2800.0,0.2920622791952847,0.023123061870626523,19.802927017211914,0.09726540744304657,19.59126091003418,20.010807037353516,DSCT,0.56,1.0,0.03323074303818494,,,,1,0,0.070568,0.0,18.804665,0.2113,0.1769,1,0,,0,,True,False,N,N,False
1039,zg,806103100019834,5.1437887,59.3118781,320,0.9998325365413362,0.04167723599326987,0.25552237569133557,1.0000143393856216,0.06615003814842012,0.015157852853742269,19.535900115966797,0.08257655054330826,19.021821975708008,19.76107406616211,NonVar,0.61,1.0,0.03435990182484793,LGGS J002034.54+591842.8,0.23505,Star,1,0,0.045103,0.0,18.348783,-0.055,0.127,0,0,,0,,True,True,N,N,False
1039,zg,1809111300004752,5.1438121,59.3118452,62,0.9090852306007281,0.003540238741173462,1.8163769808722074,2800.0,0.34111220583665797,0.0161984017067552,19.498699188232422,0.09655562043190002,19.275968551635742,19.864574432373047,RRL_ab,0.42,1.0,0.6437908844137865,LGGS J002034.54+591842.8,0.23505,Star,1,0,0.045103,0.0,18.348783,-0.055,0.127,0,0,,0,,True,True,N,N,False
1045,zg,1809111300005636,5.0141692,59.2807506,66,0.9999999999459154,0.06451949783263781,0.18749684085408433,2800.0,0.2546108649932428,0.05212802263382588,14.745894432067871,0.009147410281002522,14.721047401428223,14.772065162658691,EB_ESD,0.31,1.0,0.03552929825683149,,,,1,0,0.043608,0.0,14.317109,0.6848,0.0164,1,0,,0,,False,False,N,N,False
1043,zg,806103100020075,4.9986645,59.3013241,42,0.3066738260651876,0.0016465363719519127,0.1616961986411385,0.9971936698603081,0.4632812735270397,0.021888600215191633,21.46327781677246,0.2713259756565094,20.87468147277832,22.056766510009766,DSCT,0.59,1.0,0.03674992670101806,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,1,1.65591,True,True,N,N,False
1047,zg,806103100040265,5.1452022,59.2995373,202,0.6650398762677899,0.0036700395584588373,0.11385731763284922,1.0000110121384305,0.12113255795169302,0.004805382910387121,20.33722686767578,0.15464606881141663,19.78722381591797,20.810863494873047,DSCT,0.57,1.0,0.05794571571373463,,,,1,0,0.11701,0.0,19.305489,0.656,0.2519,1,0,,0,,True,False,N,N,False
1048,zg,806103100029474,5.0378363,59.3371749,25,0.6815528410527281,0.01617601162893734,0.37797816454892513,0.9973365942107215,0.5776600176217118,0.30412485269919814,21.57284164428711,0.22818051278591156,20.969818115234375,21.844451904296875,DSCT,0.61,1.0,0.045503250391899515,,,,1,0,0.275964,0.0,20.617357,-1.0872,0.8958,0,0,,0,,True,True,N,N,False
1050,zg,806103100019217,5.1180457,59.3332717,96,0.9999994814848963,0.021440484273249082,0.11137093073562163,0.997356673287745,0.19927522218120214,0.0010026928096897605,21.213037490844727,0.16157570481300354,20.74819564819336,21.60443878173828,DSCT,0.76,1.0,0.10066107466525186,,,,1,0,0.36045,0.0,19.996298,0.0177,0.4464,0,0,,0,,False,False,N,N,False
1047,zg,1809111300037366,5.145284,59.2995277,40,0.0589316907523369,0.006998779446391112,0.10945545383292304,2800.0,0.4543175074425013,0.1156475854509147,20.310260772705078,0.17294538021087646,19.6745662689209,20.54351806640625,DSCT,0.5,1.0,0.10945458775558238,,,,1,0,0.11701,0.0,19.305489,0.656,0.2519,1,0,,0,,True,False,N,N,False
1053,zg,1809111300004065,5.0257989,59.3332338,63,0.9692991539370968,0.4962317346458193,0.14621679745177782,2800.0,0.20045183678348513,0.033249811484529365,19.579692840576172,0.0957990363240242,19.369487762451172,19.796903610229492,DSCT,0.72,1.0,0.046790255082536446,,,,2,1,0.473066,1.2322411314920472,18.261951,1.9739,0.2951,1,0,,0,,True,False,N,N,False
1053,zg,806103100019179,5.0257972,59.3332586,337,0.09302311764270003,0.01757248696976496,0.9972441069114794,1.0000143393856216,0.06828846928905671,0.9060306319631241,19.585063934326172,0.10770973563194275,19.178001403808594,19.956241607666016,NonVar,0.55,1.0,0.2072126541708543,,,,2,1,0.473066,1.2322411314920472,18.261951,1.9739,0.2951,1,0,,0,,True,False,N,N,False
1056,zg,1809111300051729,5.0830057,59.3411807,18,0.9308065822506526,0.019542140390499223,0.10953888478415486,2800.0,0.7192450073118251,0.018473307172736823,20.98306655883789,0.1823701411485672,20.6871395111084,21.230329513549805,DSCT,0.71,1.0,0.10953972004724445,,,,2,1,0.036317,2.2936570097682805,19.957041,0.3686,0.3769,0,0,,0,,True,True,N,N,False
1056,zg,806103100045043,5.0829893,59.3412371,107,0.9580718363272527,0.0018845924188220353,0.966946947336252,0.9973251358524615,0.2195023820884556,0.12361779105315814,21.08907127380371,0.20132647454738617,20.546035766601562,21.666118621826172,DSCT,0.72,1.0,0.11060035186214119,,,,2,1,0.036317,2.2936570097682805,19.957041,0.3686,0.3769,0,0,,0,,True,True,N,N,False
1058,zg,1809111300003863,5.0516832,59.3402723,66,0.9999999997767639,0.5040645225463394,0.1040927426226345,2800.0,0.19218650243114557,0.018172907132874883,15.43042278289795,0.010263566859066486,15.404792785644531,15.45526123046875,NonVar,0.86,1.0,0.040633928427161514,,,,1,0,0.067362,0.0,14.991994,0.2203,0.0218,1,0,,0,,True,False,N,N,False
1058,zg,806103100018981,5.0516633,59.3402867,355,1.0,0.0015809539489484205,0.989542573757695,1.0000143393856216,0.07814476493658207,0.023293461753878187,15.445453643798828,0.013319004327058792,15.382883071899414,15.492865562438965,NonVar,0.51,1.0,0.9895037085078534,,,,1,0,0.067362,0.0,14.991994,0.2203,0.0218,1,0,,0,,True,False,N,N,False
1061,zg,806103100019567,5.1384557,59.3208743,217,0.999963006479695,1.3765400497999291e-05,29.46757972577043,1.0000175167475613,0.15973430074133713,0.09452177073765229,20.6636905670166,0.1551438271999359,20.10938262939453,21.049274444580078,EB_ED,0.35,1.0,29.430634303921522,,,,1,0,0.055903,0.0,19.596695,-0.1393,0.3124,0,0,,0,,False,False,N,N,False
1061,zg,1809111300004477,5.13853,59.3208572,33,0.30537585491185165,0.004514115104109354,0.48978409257282124,2800.0,0.5377749204715522,0.18179273360365042,20.621309280395508,0.21776869893074036,20.115257263183594,21.100751876831055,DSCT,0.8,1.0,0.08704735701230872,,,,1,0,0.055903,0.0,19.596695,-0.1393,0.3124,0,0,,0,,False,False,N,N,False
1063,zg,1809111300037294,4.9977554,59.3044229,12,0.04903173988634391,0.00392805469626564,1.2598097888203688,2800.0,0.9176710689146674,0.04138688000671282,20.91193389892578,0.3037431836128235,20.396804809570312,21.332042694091797,DSCT,0.73,1.0,0.04269056439965101,,,,1,0,0.541706,0.0,20.473869,0.0429,0.788,0,0,,0,,True,True,N,N,False
1068,zg,806103100040266,5.1457646,59.2987004,276,0.04930100696783662,0.0015551907457724919,15.189490401363456,1.0000143393856216,0.09796848548462739,0.004960061977350312,19.878461837768555,0.12834526598453522,19.471607208251953,20.229032516479492,NonVar,0.56,1.0,0.09849057627567638,,,,1,0,0.095747,0.0,18.710712,0.1164,0.1581,0,0,,0,,True,True,N,N,False
1068,zg,1809111300037376,5.1457878,59.2986605,52,0.6580635202388647,0.0816556087425247,2.2124246994358514,2800.0,0.3000982762683173,0.0485471199496625,19.85453224182129,0.12438870966434479,19.536087036132812,20.094911575317383,DSCT,0.64,1.0,0.049701621584495724,,,,1,0,0.095747,0.0,18.710712,0.1164,0.1581,0,0,,0,,True,True,N,N,False
1063,zg,806103100029841,4.9976518,59.3044287,95,0.07811235729701699,0.0011641105592442266,0.4378977773917831,0.9972441892484041,0.2529909308003555,0.010548923580465282,21.10396957397461,0.23035858571529388,20.241016387939453,21.574542999267578,RRL_ab,0.28,1.0,0.4378900153801516,,,,1,0,0.541706,0.0,20.473869,0.0429,0.788,0,0,,0,,True,True,N,N,False
1069,zg,1809111300037490,5.1354123,59.2839262,13,0.13641564215861327,0.0026331073042785633,0.1097951007434653,2800.0,0.9046999102681769,0.16595851412545887,21.070369720458984,0.2948353588581085,20.429363250732422,21.71935272216797,DSCT,0.87,1.0,0.10979357980896819,,,,1,0,0.026706,0.0,19.504501,0.4731,0.2867,1,0,,0,,True,False,N,N,False
1067,zg,806103100019351,5.0143822,59.3279384,12,0.005830023816453002,5.520457130980754e-05,0.13597374443753682,0.9975477573881728,0.9715071802969701,0.3500808771368992,21.50648307800293,0.3411063551902771,20.62079620361328,21.898418426513672,DSCT,0.47,1.0,0.21427546141029996,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1070,zg,806103100040147,5.1301468,59.3277985,73,0.035412925808573636,0.0009171565232985444,26.588761183504268,0.9973435743626328,0.3262446499131442,0.05299448725579562,21.353723526000977,0.2591690123081207,20.444263458251953,21.730010986328125,EB_EC,0.25,1.0,26.615211534042633,,,,1,0,0.280519,0.0,20.172714,0.5929,0.5149,1,0,,0,,False,False,N,N,False
1071,zg,806103100040329,5.1422755,59.2909992,66,0.9947055585765169,0.0003696375614032057,0.14115467735375348,0.9973883587317647,0.3662581121807558,0.12195425289707736,21.380287170410156,0.20890364050865173,20.983129501342773,22.044612884521484,EB_ESD,0.46,1.0,0.14115534938370256,,,,1,0,0.082413,0.0,20.051981,0.932,0.4313,1,0,,0,,True,False,N,N,False
1074,zg,1809111300028267,5.041634,59.3386829,29,0.9935876499623786,0.105744174653885,0.1049312325800319,2800.0,0.45237732510782325,0.1338725302009735,20.705066680908203,0.15615837275981903,20.414859771728516,21.015262603759766,DSCT,0.34,1.0,0.04674377709179211,,,,1,0,0.051332,0.0,19.557413,-0.0312,0.2909,0,0,,0,,True,True,N,N,False
1075,zg,1809111300005909,5.0326826,59.2714836,45,0.5816864832053824,0.057537925179039495,0.48968133476459264,2800.0,0.3484885868046283,0.08644591066339614,20.470136642456055,0.18896090984344482,20.010520935058594,21.125896453857422,DSCT,0.62,1.0,0.06296060339028772,,,,1,0,0.087699,0.0,18.939426,0.6199,0.1917,1,0,,0,,False,False,N,N,False
1074,zg,806103100029463,5.0415584,59.3387145,196,0.9996710035110884,0.003916233781671552,0.11785737868360624,1.0000143393856216,0.12406662545811792,0.001118983777370462,20.772022247314453,0.16648413240909576,20.166629791259766,21.147157669067383,DSCT,0.83,1.0,0.11785805227355402,,,,1,0,0.051332,0.0,19.557413,-0.0312,0.2909,0,0,,0,,True,True,N,N,False
1072,zg,806103100036219,4.9973546,59.303123,50,6.0102302855615145e-59,2.6716510264850364e-09,0.9972770960957155,0.49929335541719205,0.6768055575006167,0.9250254450310222,21.137977600097656,0.321056991815567,19.303810119628906,21.5029354095459,DSCT,0.55,1.0,0.07374151066725186,,,,1,0,0.267607,0.0,20.791285,-0.2542,1.3883,0,0,,0,,True,True,V,V,False
1081,zg,806103100040252,5.1468617,59.3015249,132,0.27701573275991226,0.00024763107921469183,1.035084758357404,0.9973190112204673,0.21402510587580317,0.3160500251662832,21.069759368896484,0.21725642681121826,20.160690307617188,21.542484283447266,DSCT,0.74,1.0,0.13989766426276667,,,,1,0,0.10112,0.0,18.951309,1.9681,0.1904,1,0,,0,,True,False,N,N,False
1081,zg,1809111300005072,5.1468734,59.3015482,19,0.07887495394442935,0.00455340495777765,0.43278090534775043,2800.0,0.7520478128357502,0.001970592905042995,20.93577766418457,0.28520169854164124,20.288049697875977,21.51935386657715,RRL_ab,0.49,1.0,0.4328203433375641,,,,1,0,0.10112,0.0,18.951309,1.9681,0.1904,1,0,,0,,True,False,N,N,False
1076,zg,806103100047261,5.1414587,59.2892422,31,0.871718534842245,0.03178290761746762,0.1754969535666207,1.0000523141737303,0.4604409726959664,0.021971312940452757,21.564069747924805,0.22951246798038483,21.05366325378418,22.05179214477539,DSCT,0.76,1.0,0.04364691799431859,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,0,,True,True,N,N,False
1086,zg,1809111300037516,5.1315577,59.2803875,64,0.9999363202264163,0.18307626610834607,0.21473847206543095,2800.0,0.23219194488525133,0.1403529783822414,18.99188232421875,0.052370987832546234,18.857572555541992,19.092967987060547,DSCT,0.53,1.0,0.0339914835558573,,,,1,0,0.039802,0.0,18.035501,0.3795,0.1017,1,0,,0,,True,False,N,N,False
